Date,Tournament,Court Type,Player1,Player1_Rank,Player1_RankingPoints,Player2,Player2_Rank,Player2_RankingPoints,Best of Sets,ScoreProgression_Games,ScoreProgression_Sets
2023-03-21,"Miami, Qualifying",hardcourt-outdoor,"Eubanks, Christopher",43,1053,"Klein, Lukas",118,544,3,"[[[0, 1], [1, 1], [1, 2], [2, 2], [2, 3], [3, 3], [3, 4], [4, 4], [4, 5], [5, 5], [5, 6], [6, 6], [6, 7]], [[1, 0], [2, 0], [3, 0], [3, 1], [4, 1], [4, 2], [5, 2], [5, 3], [6, 3]], [[0, 1], [1, 1], [1, 2], [2, 2], [2, 3], [3, 3], [3, 4], [4, 4], [4, 5], [5, 5], [5, 6], [6, 6], [7, 6]]]","[[0, 1], [1, 1], [2, 1]]"
2023-03-21,"Miami, Qualifying",hardcourt-outdoor,"O'Connell, Christopher",66,807,"Watanuki, Yosuke",153,403,3,"[[[1, 0], [2, 0], [2, 1], [3, 1], [3, 2], [3, 3], [3, 4], [4, 4], [4, 5], [4, 6]], [[1, 0], [2, 0], [2, 1], [3, 1], [3, 2], [3, 3], [3, 4], [4, 4], [4, 5], [4, 6]]]","[[0, 1], [0, 2]]"
2023-03-21,"Miami, Qualifying",hardcourt-outdoor,"Kokkinakis, Thanasi",94,647,"Paire, Benoit",143,432,3,"[[[0, 1], [1, 1], [1, 2], [2, 2], [2, 3], [3, 3], [3, 4], [4, 4], [4, 5], [4, 6]], [[0, 1], [1, 1], [2, 1], [3, 1], [3, 2], [4, 2], [4, 3], [5, 3], [5, 4], [6, 4]], [[0, 1], [1, 1], [1, 2], [2, 2], [2, 3], [3, 3], [3, 4], [4, 4], [4, 5], [5, 5], [5, 6], [5, 7]]]","[[0, 1], [1, 1], [1, 2]]"
2023-03-21,"Miami, Qualifying",hardcourt-outdoor,"Garin, Christian",100,608,"Tabilo, Alejandro",32,1320,3,"[[[0, 1], [1, 1], [1, 2], [1, 3], [2, 3], [3, 3], [3, 4], [4, 4], [4, 5], [5, 5], [5, 6], [6, 6], [7, 6]], [[1, 0], [2, 0], [3, 0], [4, 0], [5, 0], [5, 1], [6, 1]]]","[[1, 0], [2, 0]]"
2023-03-21,"Miami, Qualifying",hardcourt-outdoor,"Kovacevic, Aleksandar",89,668,"Vukic, Aleksandar",70,792,3,"[[[1, 0], [1, 1], [1, 2], [2, 2], [2, 3], [3, 3], [3, 4], [3, 5], [3, 6]], [[1, 0], [1, 1], [2, 1], [2, 2], [3, 2], [3, 3], [4, 3], [4, 4], [5, 4], [5, 5], [6, 5], [6, 6], [6, 7]]]","[[0, 1], [0, 2]]"
2023-03-21,"Miami, Qualifying",hardcourt-outdoor,"Zhang, Zhizhen",56,868,"Struff, Jan-Lennard",41,1120,3,"[[[0, 1], [0, 2], [1, 2], [1, 3], [2, 3], [2, 4], [3, 4], [3, 5], [4, 5], [4, 6]], [[1, 0], [1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [2, 5], [2, 6]]]","[[0, 1], [0, 2]]"
2023-03-21,"Miami, Qualifying",hardcourt-outdoor,"Borges, Nuno",53,931,"Gojo, Borna",151,406,3,"[[[0, 1], [1, 1], [2, 1], [3, 1], [3, 2], [4, 2], [4, 3], [5, 3], [5, 4], [6, 4]], [[0, 1], [1, 1], [1, 2], [2, 2], [2, 3], [3, 3], [3, 4], [4, 4], [4, 5], [5, 5], [5, 6], [6, 6], [6, 7]], [[1, 0], [1, 1], [2, 1], [2, 2], [3, 2], [3, 3], [4, 3], [4, 4], [5, 4], [5, 5], [6, 5], [6, 6], [7, 6]]]","[[1, 0], [1, 1], [2, 1]]"
2023-03-20,"Miami, Qualifying",hardcourt-outdoor,"Safiullin, Roman",39,1138,"Moreno De Alboran, Nicolas",136,466,3,"[[[1, 1], [1, 2], [1, 3], [2, 3], [2, 4], [3, 4], [3, 5], [4, 5], [4, 6]], [[1, 0], [1, 1], [1, 2], [2, 2], [3, 2], [4, 2], [4, 3], [5, 3], [6, 3]], [[0, 1], [1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [5, 2], [6, 2]]]","[[0, 1], [1, 1], [2, 1]]"
2023-03-20,"Miami, Qualifying",hardcourt-outdoor,"Gomez, Emilio",431,100,"Skatov, Timofey",247,237,3,"[[[0, 1], [0, 2], [1, 2], [1, 3], [1, 4], [1, 5], [2, 5], [2, 6]], [[0, 1], [1, 1], [1, 2], [1, 3], [1, 4], [1, 5], [2, 5], [2, 6]]]","[[0, 1], [0, 2]]"
2023-03-20,"Miami, Qualifying",hardcourt-outdoor,"Thompson, Jordan",35,1191,"Olivo, Renzo",275,206,3,"[[[1, 1], [2, 1], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2]], [[1, 0], [2, 0], [3, 0], [4, 0], [5, 0], [5, 1], [6, 1]]]","[[1, 0], [2, 0]]"
2023-03-20,"Miami, Qualifying",hardcourt-outdoor,"Eubanks, Christopher",43,1053,"Shelbayh, Abedallah",244,240,3,"[[[1, 0], [2, 0], [3, 0], [3, 1], [4, 1], [4, 2], [5, 2], [5, 3], [6, 3]], [[0, 1], [1, 1], [1, 2], [2, 2], [3, 2], [4, 2], [4, 3], [5, 3], [6, 3]]]","[[1, 0], [2, 0]]"
2023-03-20,"Miami, Qualifying",hardcourt-outdoor,"Blancaneaux, Geoffrey",236,255,"Hijikata, Rinky",79,724,3,"[[[0, 1], [1, 1], [1, 2], [2, 2], [2, 3], [2, 4], [2, 5], [3, 5], [3, 6]], [[1, 0], [2, 0], [3, 0], [3, 1], [4, 1], [4, 2], [5, 2], [5, 3], [6, 3]], [[0, 1], [1, 1], [1, 2], [2, 2], [2, 3], [3, 3], [3, 4], [4, 4], [5, 4], [6, 4]]]","[[0, 1], [1, 1], [2, 1]]"
2023-03-20,"Miami, Qualifying",hardcourt-outdoor,"O'Connell, Christopher",66,807,"Hanfmann, Yannick",59,848,3,"[[[1, 0], [1, 1], [2, 1], [2, 2], [3, 2], [3, 3], [4, 3], [4, 4], [5, 4], [5, 5], [6, 5], [6, 6], [7, 6]], [[0, 1], [1, 1], [2, 1], [3, 1], [3, 2], [4, 2], [4, 3], [5, 3], [5, 4], [6, 4]]]","[[1, 0], [2, 0]]"
2023-03-20,"Miami, Qualifying",hardcourt-outdoor,"Blockx, Alexander",289,190,"Watanuki, Yosuke",153,403,3,"[[[1, 0], [1, 1], [2, 1], [2, 2], [3, 2], [4, 2], [5, 2], [5, 3], [6, 3]], [[0, 1], [1, 1], [1, 2], [1, 3], [1, 4], [2, 4], [3, 4], [3, 5], [3, 6]], [[0, 1], [0, 2], [0, 3], [0, 4], [0, 5], [0, 6]]]","[[1, 0], [1, 1], [1, 2]]"
2023-03-20,"Miami, Qualifying",hardcourt-outdoor,"Altmaier, Daniel",78,733,"Damm, Martin",179,340,3,"[[[0, 1], [1, 1], [1, 2], [2, 2], [2, 3], [3, 3], [3, 4], [4, 4], [4, 5], [5, 5], [6, 5], [7, 5]], [[0, 1], [1, 1], [1, 2], [2, 2], [2, 3], [3, 3], [3, 4], [4, 4], [4, 5], [5, 5], [5, 6], [6, 6], [7, 6]]]","[[1, 0], [2, 0]]"
2023-03-20,"Miami, Qualifying",hardcourt-outdoor,"Klein, Lukas",118,544,"Arnaldi, Matteo",37,1160,3,"[[[1, 0], [2, 0], [3, 0], [3, 1], [4, 1], [5, 1], [5, 2], [5, 3], [5, 4], [6, 4]], [[1, 0], [2, 0], [2, 1], [2, 2], [2, 3], [2, 4], [3, 4], [3, 5], [4, 5], [4, 6]], [[1, 0], [2, 0], [3, 0], [3, 1], [4, 1], [4, 2], [4, 3], [4, 4], [5, 4], [6, 4]]]","[[1, 0], [1, 1], [2, 1]]"
2023-03-20,"Miami, Qualifying",hardcourt-outdoor,"Kokkinakis, Thanasi",94,647,"Collarini, Andrea",279,199,3,"[[[1, 0], [2, 0], [3, 0], [3, 1], [4, 1], [4, 2], [5, 2], [5, 3], [6, 3]], [[1, 0], [2, 0], [2, 1], [3, 1], [3, 2], [4, 2], [4, 3], [5, 3], [6, 3]]]","[[1, 0], [2, 0]]"
2023-03-20,"Miami, Qualifying",hardcourt-outdoor,"Paire, Benoit",143,432,"Brouwer, Gijs",241,243,3,"[[[0, 1], [1, 1], [2, 1], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2]], [[0, 1], [1, 1], [2, 1], [3, 1], [3, 2], [4, 2], [4, 3], [5, 3], [5, 4], [6, 4]]]","[[1, 0], [2, 0]]"
2023-03-20,"Miami, Qualifying",hardcourt-outdoor,"Albot, Radu",135,468,"Ymer, Elias",200,301,3,"[[[0, 1], [0, 2], [1, 2], [2, 2], [3, 2], [3, 3], [4, 3], [4, 4], [5, 4], [5, 5], [6, 5], [6, 6], [6, 7]], [[1, 0], [2, 0], [2, 1], [3, 1], [3, 2], [4, 2], [4, 3], [5, 3], [5, 4], [6, 4]], [[0, 1], [1, 1], [1, 2], [2, 2], [2, 3], [3, 3], [3, 4], [4, 4], [4, 5], [5, 5], [5, 6], [6, 6], [7, 6]]]","[[0, 1], [1, 1], [2, 1]]"
2023-03-20,"Miami, Qualifying",hardcourt-outdoor,"Vukic, Aleksandar",70,792,"Duckworth, James",102,597,3,"[[[1, 0], [1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]], [[0, 1], [1, 1], [1, 2], [2, 2], [2, 3], [3, 3], [3, 4], [4, 4], [4, 5], [5, 5], [6, 5], [7, 5]]]","[[1, 0], [2, 0]]"
2023-03-20,"Miami, Qualifying",hardcourt-outdoor,"Wu, Tung-Lin",284,197,"Kotov, Pavel",63,819,3,"[[[0, 1], [1, 1], [1, 2], [1, 3], [1, 4], [2, 4], [2, 5], [2, 6]], [[0, 1], [1, 1], [1, 2], [1, 3], [2, 3], [3, 3], [3, 4], [4, 4], [4, 5], [5, 5], [5, 6], [6, 6], [6, 7]]]","[[0, 1], [0, 2]]"
2023-03-20,"Miami, Qualifying",hardcourt-outdoor,"Kovacevic, Aleksandar",89,668,"Marterer, Maximilian",98,616,3,"[[[1, 0], [1, 1], [2, 1], [2, 2], [3, 2], [3, 3], [4, 3], [4, 4], [5, 4], [5, 5], [6, 5], [6, 6], [6, 7]], [[0, 1], [1, 1], [1, 2], [2, 2], [2, 3], [3, 3], [3, 4], [4, 4], [4, 5], [5, 5], [5, 6], [6, 6], [7, 6]], [[1, 0], [1, 1], [2, 1], [3, 1], [4, 1], [4, 2], [4, 3], [4, 4], [5, 4], [5, 5], [6, 5], [6, 6], [7, 6]]]","[[0, 1], [1, 1], [2, 1]]"
2023-03-20,"Miami, Qualifying",hardcourt-outdoor,"Tien, Learner",430,104,"Struff, Jan-Lennard",41,1120,3,"[[[1, 0], [1, 1], [2, 1], [3, 1], [4, 1], [4, 2], [5, 2], [5, 3], [6, 3]], [[0, 1], [1, 1], [1, 2], [2, 2], [2, 3], [2, 4], [2, 5], [3, 5], [3, 6]], [[0, 1], [0, 2], [1, 2], [1, 3], [2, 3], [3, 3], [4, 3], [4, 4], [4, 5], [4, 6]]]","[[1, 0], [1, 1], [1, 2]]"
2023-03-20,"Miami, Qualifying",hardcourt-outdoor,"Borges, Nuno",53,931,"Johnson, Steve",258,227,3,"[[[1, 0], [2, 1], [3, 1], [3, 2], [4, 2], [4, 3], [5, 3], [5, 4], [6, 4]], [[1, 0], [2, 0], [2, 1], [3, 1], [3, 2], [4, 2], [4, 3], [5, 3], [5, 4], [6, 4]]]","[[1, 0], [2, 0]]"
2023-03-20,"Miami, Qualifying",hardcourt-outdoor,"Tabilo, Alejandro",32,1320,"Shevchenko, Alexander",60,848,3,"[[[1, 0], [1, 1], [2, 1], [2, 2], [2, 3], [2, 4], [3, 4], [3, 5], [4, 5], [4, 6]], [[1, 0], [1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]], [[0, 1], [1, 1], [1, 2], [2, 2], [3, 2], [4, 2], [4, 3], [5, 3], [5, 4], [6, 4]]]","[[0, 1], [1, 1], [2, 1]]"
2023-03-20,"Miami, Qualifying",hardcourt-outdoor,"Zhang, Zhizhen",56,868,"Bellucci, Mattia",176,343,3,"[[[1, 0], [2, 0], [3, 0], [4, 0], [5, 0], [5, 1], [6, 1]], [[0, 1], [1, 1], [2, 1], [3, 1], [3, 2], [4, 2], [4, 3], [5, 3], [6, 3]]]","[[1, 0], [2, 0]]"
2023-03-20,"Miami, Qualifying",hardcourt-outdoor,"Holt, Brandon",262,221,"Gojo, Borna",151,406,3,"[[[1, 0], [2, 0], [2, 1], [3, 1], [3, 2], [3, 3], [3, 4], [4, 4], [4, 5], [5, 5], [5, 6], [6, 6], [7, 6]], [[1, 0], [1, 1], [2, 1], [2, 2], [3, 2], [3, 3], [4, 3], [4, 4], [5, 4], [5, 5], [6, 5], [6, 6], [6, 7]], [[0, 1], [1, 1], [1, 2], [2, 2], [2, 3], [3, 3], [3, 4], [4, 4], [4, 5], [5, 5], [5, 6], [6, 6], [6, 7]]]","[[1, 0], [1, 1], [1, 2]]"
2023-03-19,Indian Wells,hardcourt-outdoor,"Alcaraz, Carlos",3,7345,"Medvedev, Daniil",4,7195,3,"[[[1, 0], [2, 0], [3, 0], [3, 1], [4, 1], [4, 2], [5, 2], [5, 3], [6, 3]], [[1, 0], [2, 0], [3, 0], [4, 0], [4, 1], [5, 1], [5, 2], [6, 2]]]","[[1, 0], [2, 0]]"
2023-03-18,Indian Wells,hardcourt-outdoor,"Medvedev, Daniil",4,7195,"Tiafoe, Francis",25,1650,3,"[[[0, 1], [1, 1], [1, 2], [2, 2], [2, 3], [3, 3], [3, 4], [4, 4], [4, 5], [5, 5], [6, 5], [7, 5]], [[1, 0], [2, 0], [2, 1], [3, 1], [3, 2], [4, 2], [4, 3], [5, 3], [5, 4], [5, 5], [6, 5], [6, 6], [7, 6]]]","[[1, 0], [2, 0]]"
2023-03-18,Indian Wells,hardcourt-outdoor,"Alcaraz, Carlos",3,7345,"Sinner, Jannik",2,8860,3,"[[[0, 1], [1, 1], [1, 2], [2, 2], [3, 2], [4, 2], [4, 3], [4, 4], [4, 5], [5, 5], [5, 6], [6, 6], [7, 6]], [[1, 0], [2, 0], [3, 0], [3, 1], [4, 1], [4, 2], [5, 2], [5, 3], [6, 3]]]","[[1, 0], [2, 0]]"
2023-03-17,Indian Wells,hardcourt-outdoor,"Alcaraz, Carlos",3,7345,"Auger Aliassime, Felix",20,1880,3,"[[[0, 1], [1, 1], [1, 2], [2, 2], [3, 2], [4, 2], [4, 3], [5, 3], [5, 4], [6, 4]], [[1, 0], [1, 1], [1, 2], [2, 2], [2, 3], [3, 3], [3, 4], [4, 4], [5, 4], [6, 4]]]","[[1, 0], [2, 0]]"
2023-03-16,Indian Wells,hardcourt-outdoor,"Fritz, Taylor",13,2870,"Sinner, Jannik",2,8860,3,"[[[0, 1], [0, 2], [1, 2], [1, 3], [2, 3], [2, 4], [3, 4], [3, 5], [4, 5], [4, 6]], [[1, 0], [1, 1], [2, 1], [2, 2], [3, 2], [3, 3], [4, 3], [4, 4], [5, 4], [6, 4]], [[0, 1], [1, 1], [2, 1], [2, 2], [3, 2], [3, 3], [4, 3], [4, 4], [4, 5], [4, 6]]]","[[0, 1], [1, 1], [1, 2]]"
2023-03-15,Indian Wells,hardcourt-outdoor,"Sinner, Jannik",2,8860,"Wawrinka, Stan",87,672,3,"[[[1, 0], [1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]], [[0, 1], [0, 2], [1, 2], [2, 2], [3, 2], [4, 2], [4, 3], [5, 3], [5, 4], [6, 4]]]","[[1, 0], [2, 0]]"
2023-03-15,Indian Wells,hardcourt-outdoor,"Paul, Tommy",16,2300,"Auger Aliassime, Felix",20,1880,3,"[[[1, 0], [2, 0], [3, 0], [3, 1], [4, 1], [4, 2], [5, 2], [5, 3], [6, 3]], [[0, 1], [1, 1], [1, 2], [2, 2], [2, 3], [3, 3], [3, 4], [3, 5], [3, 6]], [[1, 0], [2, 0], [3, 0], [3, 1], [3, 2], [3, 3], [4, 3], [4, 4], [5, 4], [5, 5], [6, 5], [6, 6], [6, 7]]]","[[1, 0], [1, 1], [1, 2]]"
2023-03-15,Indian Wells,hardcourt-outdoor,"Norrie, Cameron",30,1350,"Tiafoe, Francis",25,1650,3,"[[[1, 0], [1, 1], [2, 1], [2, 2], [3, 2], [3, 3], [3, 4], [3, 5], [4, 5], [4, 6]], [[0, 1], [1, 1], [2, 1], [2, 2], [2, 3], [2, 4], [2, 5], [3, 5], [4, 5], [4, 6]]]","[[0, 1], [0, 2]]"
2023-03-15,Indian Wells,hardcourt-outdoor,"Medvedev, Daniil",4,7195,"Davidovich Fokina, Alejandro",33,1315,3,"[[[1, 0], [2, 0], [3, 0], [3, 1], [4, 1], [4, 2], [5, 2], [5, 3], [6, 3]], [[0, 1], [1, 1], [1, 2], [2, 2], [2, 3], [3, 3], [3, 4], [4, 4], [4, 5], [5, 5], [6, 5], [7, 5]]]","[[1, 0], [2, 0]]"
2023-03-14,Indian Wells,hardcourt-outdoor,"Draper, Jack",40,1136,"Murray, Andy",77,735,3,"[[[0, 1], [1, 1], [2, 1], [3, 1], [3, 2], [4, 2], [4, 3], [5, 3], [5, 4], [5, 5], [5, 6], [6, 6], [7, 6]], [[1, 0], [1, 1], [2, 1], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2]]]","[[1, 0], [2, 0]]"
2023-03-14,Indian Wells,hardcourt-outdoor,"Alcaraz, Carlos",3,7345,"Griekspoor, Tallon",26,1595,3,"[[[0, 1], [1, 1], [1, 2], [2, 2], [2, 3], [3, 3], [3, 4], [4, 4], [4, 5], [5, 5], [5, 6], [6, 6], [7, 6]], [[1, 0], [2, 0], [3, 0], [3, 1], [4, 1], [4, 2], [5, 2], [5, 3], [6, 3]]]","[[1, 0], [2, 0]]"
2023-03-14,Indian Wells,hardcourt-outdoor,"Medvedev, Daniil",4,7195,"Zverev, Alexander",5,5435,3,"[[[0, 1], [1, 1], [1, 2], [1, 3], [2, 3], [3, 3], [3, 4], [4, 4], [4, 5], [5, 5], [5, 6], [6, 6], [6, 7]], [[1, 0], [1, 1], [2, 1], [2, 2], [3, 2], [3, 3], [4, 3], [4, 4], [5, 4], [5, 5], [6, 5], [6, 6], [7, 6]], [[0, 1], [1, 1], [2, 1], [3, 1], [3, 2], [4, 2], [4, 3], [5, 3], [5, 4], [5, 5], [6, 5], [7, 5]]]","[[0, 1], [1, 1], [2, 1]]"
2023-03-14,Indian Wells,hardcourt-outdoor,"Davidovich Fokina, Alejandro",33,1315,"Garin, Christian",100,608,3,"[[[1, 0], [1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [5, 2], [5, 3], [6, 3]], [[0, 1], [1, 1], [1, 2], [2, 2], [2, 3], [2, 4], [3, 4], [4, 4], [5, 4], [6, 4]]]","[[1, 0], [2, 0]]"
2023-03-14,Indian Wells,hardcourt-outdoor,"Rublev, Andrey",6,4740,"Norrie, Cameron",30,1350,3,"[[[0, 1], [1, 1], [1, 2], [1, 3], [2, 3], [2, 4], [2, 5], [2, 6]], [[1, 0], [1, 1], [1, 2], [1, 3], [2, 3], [2, 4], [2, 5], [3, 5], [4, 5], [4, 6]]]","[[0, 1], [0, 2]]"
2023-03-14,Indian Wells,hardcourt-outdoor,"Fritz, Taylor",13,2870,"Fucsovics, Marton",50,957,3,"[[[1, 0], [1, 1], [2, 1], [2, 2], [3, 2], [3, 3], [4, 3], [4, 4], [5, 4], [6, 4]], [[1, 0], [2, 0], [3, 0], [3, 1], [4, 1], [4, 2], [4, 3], [5, 3], [6, 3]]]","[[1, 0], [2, 0]]"
2023-03-14,Indian Wells,hardcourt-outdoor,"Tiafoe, Francis",25,1650,"Tabilo, Alejandro",32,1320,3,"[[[0, 1], [0, 2], [0, 3], [1, 3], [2, 3], [3, 3], [4, 3], [5, 3], [5, 4], [6, 4]], [[1, 0], [2, 0], [2, 1], [3, 1], [3, 2], [4, 2], [4, 3], [5, 3], [5, 4], [6, 4]]]","[[1, 0], [2, 0]]"
2023-03-13,Indian Wells,hardcourt-outdoor,"Medvedev, Daniil",4,7195,"Ivashka, Ilya",303,176,3,"[[[1, 0], [2, 0], [2, 1], [3, 1], [3, 2], [4, 2], [5, 2], [6, 2]], [[1, 0], [1, 1], [1, 2], [2, 2], [2, 3], [3, 3], [3, 4], [3, 5], [3, 6]], [[1, 0], [2, 0], [3, 0], [4, 0], [5, 0], [5, 1], [6, 1]]]","[[1, 0], [1, 1], [2, 1]]"
2023-03-13,Indian Wells,hardcourt-outdoor,"Tabilo, Alejandro",32,1320,"Thompson, Jordan",35,1191,3,"[[[1, 0], [1, 1], [2, 1], [2, 2], [3, 2], [4, 2], [5, 2], [5, 3], [6, 3]], [[0, 1], [0, 2], [0, 3], [1, 3], [1, 4], [2, 4], [2, 5], [3, 5], [4, 5], [5, 5], [5, 6], [6, 6], [7, 6]]]","[[1, 0], [2, 0]]"
2023-03-13,Indian Wells,hardcourt-outdoor,"Cerundolo, Francisco",22,1870,"Auger Aliassime, Felix",20,1880,3,"[[[0, 1], [0, 2], [1, 2], [2, 2], [3, 2], [3, 3], [4, 3], [4, 4], [5, 4], [5, 5], [5, 6], [5, 7]], [[1, 0], [1, 1], [1, 2], [1, 3], [2, 3], [2, 4], [2, 5], [3, 5], [4, 5], [4, 6]]]","[[0, 1], [0, 2]]"
2023-03-13,Indian Wells,hardcourt-outdoor,"Hurkacz, Hubert",9,3730,"Paul, Tommy",16,2300,3,"[[[1, 0], [1, 1], [1, 2], [2, 2], [3, 2], [3, 3], [4, 3], [4, 4], [5, 4], [6, 4]], [[0, 1], [0, 2], [0, 3], [0, 4], [1, 4], [1, 5], [2, 5], [2, 6]], [[1, 0], [1, 1], [2, 1], [2, 2], [3, 2], [3, 3], [3, 4], [3, 5], [4, 5], [4, 6]]]","[[1, 0], [1, 1], [1, 2]]"
2023-03-13,Indian Wells,hardcourt-outdoor,"Wawrinka, Stan",87,672,"Rune, Holger V. N.",12,3250,3,"[[[1, 0], [1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [5, 2], [6, 2]], [[1, 0], [1, 1], [2, 1], [2, 2], [3, 2], [3, 3], [4, 3], [5, 3], [5, 4], [5, 5], [6, 5], [6, 6], [6, 7]], [[0, 1], [1, 1], [1, 2], [2, 2], [2, 3], [3, 3], [3, 4], [4, 4], [4, 5], [5, 5], [6, 5], [7, 5]]]","[[1, 0], [1, 1], [2, 1]]"
2023-03-13,Indian Wells,hardcourt-outdoor,"Molcan, Alex",210,291,"Fucsovics, Marton",50,957,3,"[[[1, 0], [1, 1], [2, 1], [2, 2], [3, 2], [3, 3], [3, 4], [3, 5], [4, 5], [4, 6]], [[0, 1], [0, 2], [0, 3], [0, 4], [1, 4], [1, 5], [2, 5], [2, 6]]]","[[0, 1], [0, 2]]"
2023-03-13,Indian Wells,hardcourt-outdoor,"Fritz, Taylor",13,2870,"Baez, Sebastian",19,1960,3,"[[[1, 0], [2, 0], [3, 0], [4, 0], [4, 1], [5, 1], [6, 1]], [[1, 0], [2, 0], [3, 0], [4, 0], [5, 0], [5, 1], [5, 2], [6, 2]]]","[[1, 0], [2, 0]]"
2023-03-13,Indian Wells,hardcourt-outdoor,"Sinner, Jannik",2,8860,"Mannarino, Adrian",21,1875,3,"[[[1, 0], [1, 1], [2, 1], [2, 2], [3, 2], [3, 3], [4, 3], [4, 4], [5, 4], [5, 5], [6, 5], [6, 6], [7, 6]], [[0, 1], [1, 1], [1, 2], [2, 2], [2, 3], [3, 3], [3, 4], [4, 4], [5, 4], [6, 4]]]","[[1, 0], [2, 0]]"
2023-03-12,Indian Wells,hardcourt-outdoor,"Hurkacz, Hubert",9,3730,"Popyrin, Alexei",42,1057,3,"[[[1, 0], [1, 1], [2, 1], [2, 2], [3, 2], [3, 3], [4, 3], [5, 3], [6, 3]], [[1, 0], [2, 0], [2, 1], [3, 1], [3, 2], [4, 2], [4, 3], [5, 3], [6, 3]]]","[[1, 0], [2, 0]]"
2023-03-12,Indian Wells,hardcourt-outdoor,"Hijikata, Rinky",79,724,"Baez, Sebastian",19,1960,3,"[[[0, 1], [0, 2], [0, 3], [0, 4], [1, 4], [1, 5], [2, 5], [3, 5], [3, 6]], [[0, 1], [0, 2], [0, 3], [1, 3], [1, 4], [1, 5], [1, 6]]]","[[0, 1], [0, 2]]"
2023-03-12,Indian Wells,hardcourt-outdoor,"Mcdonald, Mackenzie",76,735,"Rune, Holger V. N.",12,3250,3,"[[[0, 1], [1, 1], [1, 2], [2, 2], [2, 3], [3, 3], [3, 4], [4, 4], [4, 5], [5, 5], [5, 6], [5, 7]], [[0, 1], [1, 1], [1, 2], [1, 3], [1, 4], [2, 4], [2, 5], [3, 5], [3, 6]]]","[[0, 1], [0, 2]]"
2023-03-12,Indian Wells,hardcourt-outdoor,"Alcaraz, Carlos",3,7345,"Kokkinakis, Thanasi",94,647,3,"[[[1, 0], [2, 0], [3, 0], [3, 1], [4, 1], [4, 2], [5, 2], [5, 3], [6, 3]], [[0, 1], [1, 1], [2, 1], [3, 1], [3, 2], [4, 2], [4, 3], [5, 3], [6, 3]]]","[[1, 0], [2, 0]]"
2023-03-12,Indian Wells,hardcourt-outdoor,"Garin, Christian",100,608,"Ruud, Casper",7,4535,3,"[[[0, 1], [1, 1], [1, 2], [2, 2], [3, 2], [4, 2], [4, 3], [5, 3], [5, 4], [6, 4]], [[0, 1], [1, 1], [2, 1], [3, 1], [3, 2], [3, 3], [3, 4], [4, 4], [4, 5], [5, 5], [5, 6], [6, 6], [7, 6]]]","[[1, 0], [2, 0]]"
2023-03-12,Indian Wells,hardcourt-outdoor,"Daniel, Taro",82,715,"Norrie, Cameron",30,1350,3,"[[[1, 0], [1, 1], [1, 2], [2, 2], [2, 3], [3, 3], [3, 4], [4, 4], [4, 5], [5, 5], [5, 6], [6, 6], [7, 6]], [[1, 0], [2, 0], [3, 0], [3, 1], [4, 1], [4, 2], [4, 3], [4, 4], [4, 5], [5, 5], [5, 6], [5, 7]], [[0, 1], [0, 2], [0, 3], [1, 3], [2, 3], [2, 4], [2, 5], [2, 6]]]","[[1, 0], [1, 1], [1, 2]]"
2023-03-12,Indian Wells,hardcourt-outdoor,"Ruusuvuori, Emil",71,780,"Zverev, Alexander",5,5435,3,"[[[1, 0], [1, 1], [2, 1], [3, 1], [3, 2], [3, 3], [4, 3], [4, 4], [5, 4], [5, 5], [5, 6], [5, 7]], [[1, 0], [2, 0], [3, 0], [4, 0], [5, 0], [5, 1], [6, 1]], [[0, 1], [0, 2], [0, 3], [1, 3], [2, 3], [3, 3], [3, 4], [4, 4], [4, 5], [5, 5], [5, 6], [5, 7]]]","[[0, 1], [1, 1], [1, 2]]"
2023-03-12,Indian Wells,hardcourt-outdoor,"Khachanov, Karen",18,2000,"Davidovich Fokina, Alejandro",33,1315,3,"[[[1, 0], [2, 0], [2, 1], [2, 2], [2, 3], [2, 4], [2, 5], [3, 5], [3, 6]], [[1, 0], [1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]], [[0, 1], [1, 1], [1, 2], [2, 2], [2, 3], [2, 4], [2, 5], [3, 5], [4, 5], [4, 6]]]","[[0, 1], [1, 1], [1, 2]]"
2023-03-12,Indian Wells,hardcourt-outdoor,"Tiafoe, Francis",25,1650,"Kubler, Jason",190,316,3,"[[[1, 0], [1, 1], [2, 1], [2, 2], [3, 2], [4, 2], [5, 2], [5, 3], [6, 3]], [[0, 1], [1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [5, 2], [6, 2]]]","[[1, 0], [2, 0]]"
